dog_SubStatusCode,Age,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,GoodWStrangers,WalksWellOnLeash,TrafficFear,NoiseFear,SitsOnCommand,StaysOnCommand,BehavesWellClass,BehavesWellClass.1,EarCleaning,NailCutting,Breed,Color,Sex,RaiserState,GoodAppetite,FoodType,ExerciseType,DayInLife
0,5,4,4,5,4,4,4,4,3,4,5,5,4,5,4,5,4,4,4,3,3,Labrador Retriever,Black,F,NY,Yes,IAMs,"Walking, play with our pet dog, occasional short running, playing with toys in the house","I am not working now, so I am home during the days during the week as well as weekends. My typical week involves several periods of time commitment. I take classes Tues and Thurs evenings and Sunday afternoon.  I am typically away from the apartment 2-3 hours for these periods. I also exercise in the mornings, two to three times per week, although the days and times vary. I am usually exercising first thing in the morning, typically starting sometime between 7:15AM and 8:30AM. The duration is usually 30mins to an 1.5 hours, I also am out of the house mid-day on Tues and Thurs, usually for an 1-2 hours. Outside of those commitments, my remaining time is open and flexible. We have a dog already and we live near the park, so we are in the park at least twice daily for anywhere from half and hour to an hour with our dog; weekend days are typically longer. We live in a 3rd floor apartment and often take the stairs down and ride a small elevator up to our apartment. The apartment is one bedroom so we spend almost all of our time in the front room, which is fairly open and sizeable (for NYC). If not in the front room, we are in the ktichen, which is fairly small.    My wife and I expect to travel periodically to Boston, so we would be traveling in a car with the dog periodically as well.    The timing of my return to work is uncertain. If I were to return to the same field, which is yet to be determined, my evenings can be interrupted unexpectedly, although the frequency of these occassions is low, but have flexibility of time during the days."
0,5,5,5,4,5,4,5,4,3,4,5,5,4,5,5,5,5,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Running, walking","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,4,5,4,5,4,3,4,5,5,4,5,5,5,5,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Running, walking","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,4,5,4,5,4,3,4,5,5,4,5,5,5,5,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Running, walking","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,4,5,4,5,4,3,4,5,5,4,5,5,5,5,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Running, walking","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,4,5,4,5,4,3,4,5,5,4,5,5,5,5,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Running, walking","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,4,3,5,3,4,3,3,5,4,5,3,4,4,4,3,2,2,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walks, fetch, play follow me","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,4,3,5,3,4,3,3,5,4,5,3,4,4,4,3,2,2,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walks, fetch, play follow me","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,4,3,5,3,4,3,3,5,4,5,3,4,4,4,3,2,2,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walks, fetch, play follow me","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,4,3,5,3,4,3,3,5,4,5,3,4,4,4,3,2,2,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walks, fetch, play follow me","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,4,3,5,3,4,3,3,5,4,5,3,4,4,4,3,2,2,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walks, fetch, play follow me","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,5,5,4,5,4,3,4,3,5,4,5,5,5,4,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walk, run, fetch","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,5,5,4,5,4,3,4,3,5,4,5,5,5,4,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walk, run, fetch","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,5,5,4,5,4,3,4,3,5,4,5,5,5,4,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walk, run, fetch","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,5,5,4,5,4,3,4,3,5,4,5,5,5,4,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walk, run, fetch","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,5,5,4,5,4,3,4,3,5,4,5,5,5,4,4,4,4,4,Labrador Retriever,Yellow,M,OH,Yes,Iams,"Walk, run, fetch","I am a grant writer.  I have a very flexible schedule and generally work from home.  Ricky's schedule is not very flexible.  He usually gets up around 7 am and works 10 - 12 or more hours a day.  I get the kids off to school between 815 and 9.  The kids are home by 330 - 4 each day.  Homework, music lessons, and sports occupy our after school hours.  I usually don't get to bed before mid-night.  I tend to write at night.  Our weekends are occupied with soccer, hockey, playdates, homework, and music studies.  Generally Ricky and I are both home with the kids on the weekends and, except for set game times (which vary every weekend), our weekends are flexible.  We live in a single family home in the City.  City sounds (train, police cars, fire trucks, children playing), smells, and experiences are a daily part of our life.  We live near the RTA, the Nature Center, and Shaker Square.  We walk to shops, restaurants, concerts, the Nature Center, Shaker Square, barber shop, etc. during the summer.  I go to Chicago for one week every July and a home swap would probably be necessary that week."
0,5,5,5,5,5,5,4,5,4,5,4,5,4,5,5,5,4,5,5,4,4,Labrador Retriever,Black,F,WV,Yes,Iams,"Walks, ball playing, and play time",6:50 wake up for school  6;55-7;00 eat breakfast  7;00 7:15 get ready for school  8;00-3;00 school  3:00-3;30 homework  3:30-4;00 walk dogs  5:00 eat dinner  5;20 feed the dogs  5;30-9;00 read/ watch tv   9;;-10:00 bed time  afternoons are flexible. weekend schedule is flexible
0,5,5,5,5,5,5,4,5,4,5,4,5,4,5,5,5,4,5,5,4,4,Labrador Retriever,Black,F,WV,Yes,Iams,"Walks, ball playing, and play time",6:50 wake up for school  6;55-7;00 eat breakfast  7;00 7:15 get ready for school  8;00-3;00 school  3:00-3;30 homework  3:30-4;00 walk dogs  5:00 eat dinner  5;20 feed the dogs  5;30-9;00 read/ watch tv   9;;-10:00 bed time  afternoons are flexible. weekend schedule is flexible
0,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,Labrador Retriever,Black,F,WV,Yes,Iams,Walks and Play,6:50 wake up for school  6;55-7;00 eat breakfast  7;00 7:15 get ready for school  8;00-3;00 school  3:00-3;30 homework  3:30-4;00 walk dogs  5:00 eat dinner  5;20 feed the dogs  5;30-9;00 read/ watch tv   9;;-10:00 bed time  afternoons are flexible. weekend schedule is flexible
0,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,Labrador Retriever,Black,F,WV,Yes,Iams,Walks and Play,6:50 wake up for school  6;55-7;00 eat breakfast  7;00 7:15 get ready for school  8;00-3;00 school  3:00-3;30 homework  3:30-4;00 walk dogs  5:00 eat dinner  5;20 feed the dogs  5;30-9;00 read/ watch tv   9;;-10:00 bed time  afternoons are flexible. weekend schedule is flexible
0,5,5,5,4,5,4,4,3,5,3,4,5,4,4,5,4,3,4,4,3,3,Labrador Retriever,Black,F,WV,Yes,Iams LB Puppy,"running, fetching toys, and walking",6:50 wake up for school  6;55-7;00 eat breakfast  7;00 7:15 get ready for school  8;00-3;00 school  3:00-3;30 homework  3:30-4;00 walk dogs  5:00 eat dinner  5;20 feed the dogs  5;30-9;00 read/ watch tv   9;;-10:00 bed time  afternoons are flexible. weekend schedule is flexible
0,5,5,5,4,5,4,4,3,5,3,4,5,4,4,5,4,3,4,4,3,3,Labrador Retriever,Black,F,WV,Yes,Iams LB Puppy,"running, fetching toys, and walking",6:50 wake up for school  6;55-7;00 eat breakfast  7;00 7:15 get ready for school  8;00-3;00 school  3:00-3;30 homework  3:30-4;00 walk dogs  5:00 eat dinner  5;20 feed the dogs  5;30-9;00 read/ watch tv   9;;-10:00 bed time  afternoons are flexible. weekend schedule is flexible
1,5,5,5,4,5,3,4,3,5,3,4,5,4,5,5,5,4,4,4,5,0,Labrador Retriever,Yellow,F,VA,Yes,Iams,I would put her at a norma plus 1 - needs a little more exercise than average pup,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,4,5,3,4,3,5,3,4,5,4,5,5,5,4,4,4,5,0,Labrador Retriever,Yellow,F,VA,Yes,Iams,I would put her at a norma plus 1 - needs a little more exercise than average pup,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,4,5,3,4,3,5,3,4,5,4,5,5,5,4,4,4,5,0,Labrador Retriever,Yellow,F,VA,Yes,Iams,I would put her at a norma plus 1 - needs a little more exercise than average pup,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,4,5,3,4,3,5,3,4,5,4,5,5,5,4,4,4,5,0,Labrador Retriever,Yellow,F,VA,Yes,Iams,I would put her at a norma plus 1 - needs a little more exercise than average pup,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,4,5,3,4,3,5,3,4,5,4,5,5,5,4,4,4,5,0,Labrador Retriever,Yellow,F,VA,Yes,Iams,I would put her at a norma plus 1 - needs a little more exercise than average pup,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,1,4,4,4,3,4,1,4,1,1,3,1,2,1,5,2,2,2,3,4,Labrador Retriever,Yellow,F,VA,Yes,Iams Low Residue,Ball playing.  Also plays with Lynn.  Walks. Playing with snake toy and rope toys.  retrieving balls and other toys like that.,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,1,4,4,4,3,4,1,4,1,1,3,1,2,1,5,2,2,2,3,4,Labrador Retriever,Yellow,F,VA,Yes,Iams Low Residue,Ball playing.  Also plays with Lynn.  Walks. Playing with snake toy and rope toys.  retrieving balls and other toys like that.,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,1,4,4,4,3,4,1,4,1,1,3,1,2,1,5,2,2,2,3,4,Labrador Retriever,Yellow,F,VA,Yes,Iams Low Residue,Ball playing.  Also plays with Lynn.  Walks. Playing with snake toy and rope toys.  retrieving balls and other toys like that.,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,1,4,4,4,3,4,1,4,1,1,3,1,2,1,5,2,2,2,3,4,Labrador Retriever,Yellow,F,VA,Yes,Iams Low Residue,Ball playing.  Also plays with Lynn.  Walks. Playing with snake toy and rope toys.  retrieving balls and other toys like that.,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,1,4,4,4,3,4,1,4,1,1,3,1,2,1,5,2,2,2,3,4,Labrador Retriever,Yellow,F,VA,Yes,Iams Low Residue,Ball playing.  Also plays with Lynn.  Walks. Playing with snake toy and rope toys.  retrieving balls and other toys like that.,"OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,4,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult Mini-Chunks,"walking, fetch, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
1,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,4,4,5,Labrador Retriever,Yellow,F,VA,Yes,Iams Adult Mini-Chunks,"walking, fetch, dog play","OUr typical day is Tim works from home but does travel for business on occasion.  We get up at 6am on weekdays.  I work part time for about 2 1/2  hours a week,   11-1:30.  Home doing chores and taking son to appointments, teaching a horn lesson 2 times a week in the afternoon.  WE live in a single family home, have a black lab named Lynn.  I am having a leg procedure done on January 30th so will be bruised for a little bit on both legs.  Should be healing for about 3 weeks.  We really would like a female because we have a female black lab and are used to raising female puppies.  We do have meetings at church and rehearsals (music) that we attend or have at our house on some weeknights.  WEekends we have church on Sunday morning and depending on time of year a concert to attend or competitions or football games.Sent day in the life to class."
