RecordID,Relationship,PersonID,RelatedID,Region,dog_Tattoo,dog_CallName,dog_DogID,StartDate,DayInLife
76, ,0,0,Monroe,,,,09/14/15,"I do not have a job, so I can be available as needed. My ""schedule"" such as it is, can be very flexible.    My typical weekday:  6:00 Get up - let out dog & back in, make sure son is organized to get school bus at 7:00  7:30-8:30  Run or gym class  9:00-9:45 Walk dog  In and out of house running errands, shopping, housework etc.  2:45 Son home from school  Transport son to sports etc.  7:00-7:45 Walk dog  10:30 Let dog out & back in then bed!    Weekend:  Try to get up a little later!  Similar for dog- usually a longer walk. Other activities, may include attending youngest son's sports events or visiting older sons (2 away college, 1 lives in Fairport).    Our family lifestyle is pretty active, we enjoy outdoor activities (our property backs onto the Crescent Trail, so hiking is easy!). We have a swimming pool (fenced in) and enjoy being in the backyard whenever the weather allows!    Our dog is a mixed breed (kind of looks like a bearded collie, but we are unsure of his heritage!). His name is Moose and he just turned 8 so he is pretty calm (except for chipmunks!!). He has had recent interaction with a couple of puppies - one of which stayed in our house several times last year and after initial excitement he settled down with them being around, so I wouldn't anticipate any problems there, but a less ""boisterous"" or calmer puppy would probably be better received! :)    Hope this is helpful information, if you need more details please ask.              "
77, ,0,0,Eastern MA,,,,09/13/15,"I am a 26 year old female with a long-time boyfriend and no kids. I live in Brookline with 1 female roommate who is in her early 30's and is excited to help out with the GEB puppy. Our apartment is on the 3rd floor (walk up) and very spacious/open. It is tucked back off of the street with a grassy courtyard out front. I live within a 5 minute walk to Armory Park which is large, open park that is also pet-friendly. Monday-Friday I work at the hospital down the street from my apartment. I leave at approximately 8am and return around 4:15. My job is very flexible and laid back and I am rarely if ever required to stay late or longer than planned. I can also work remotely from home one day a week. My close friend who will be co-raising with me started grad school this fall and lives in South Boston but owns a car so she can easily transport the puppy between our homes and to classes/vet appointments as necessary. She only has classes a few hours a week so she will be able to help out with the puppy in the early stages when it would be unable to be crated for long periods of time.  On weekends I do not have any regular commitments. I often run errands in the back bay/downtown area. I also like outdoors activities and attend a multitude of city events such a farmer's markets, fairs, etc.  Additionally I often babysit for a family in the back bay (most weekends for 4-5 hours). They have 2 boys (4 and 7) and we regularly go to parks, the esplanade, the boston children's museum, science museum and boston public library. Once the puppy is old enough and vaccinated I would take it with me on these weekend outings with the kids! My boyfriend's family lives in Hingham and a few times each month we take the commuter rail there to visit with his family and go to lunch or various outing with them. I live a very social, active life and often frequent new places within the greater boston area. My life, apartment, and job are very stable and predictable. I am at the point where I feel like I have all of the necessary resources and time to dedicate to this GEB puppy process.  I intend to include this puppy in every aspect of my life and commit all of my time and energy to make them a great future guide dog!"
78, ,0,0,Monroe,,,,09/13/15,"I am a nursing student that lives in a wonderful apartment complex off campus.  I live on the lower level and I am surrounded by wonderful neighbors.  My apartment for the most part is sound proof which is nice.  My apartment manager knows that I would like to take on a guiding eyes dog and she loves the idea of it and even said if I decide to do it she will wave the costs for having a dog in the apartment.  I live with a roommate that is excited to be part of this experience as well.  We have no other animals in the apartment, not even a fish.  I attend school from 8am-11am on Mondays, Wednesdays, and Fridays.  On Tuesdays and Thursdays I have clinical from 3pm-9pm.  However, my roommate will be home around 4:30pm to be with the dog.  There are plenty of parks around the area and dogs are allowed on my campus.  My weekends are pretty flexible unless I go home to see my family which the dog could go with me! The only thing I see changing in the next year would be the fact that I would be graduating college and then would be moving back to Syracuse and living with my parents who own a farm.  The farm has tons of animals and our house is always full of visitors.  We own 5 horses, 3 goats(one that is pregnant with twins), chickens, 3 rabbits, a barn cat, and 3 dogs.  Two of the dogs are neutered males(one is actually a chocolate lab) and the other dog is a spayed female.  All of the dogs get along with other dogs. When I do decide to take on a nursing job I can leave the dog with my mother or father during the night.  They are both excited about this opportunity! "
79, ,0,0,Monroe,,,,09/13/15,"My typical work day is fairly flexible, but does include lots of run-around. I work at RIT which is a 5-10 minute drive from where I live. I am a post-doctoral researcher there on a three-year project to study the skills necessary for entry and success in the Rochester optics and photonics workforce. This basically means, I run around town interviewing people at different companies, have some meetings during the day, and work from a computer from my office, home, or a coffee shop on occasion. Sometimes I work through the day and sometimes I come home for lunch. For the puppy, my schedule is pretty flexible and my time is blocked in 1-2 hour increments so I could always come home in between things as needed. My husband, Jimmy, works remotely and is home all day but does travel two to three times per year. There will be times when he will be working in Sub-Saharan Africa for a few weeks and I will need to adjust my schedule to be home more, but when he is home he can help with puppy potty training and other workday needs too. After work, we usually go outside to walk, run, swim, or sit with a book on the balcony. I would like to take a puppy for walks so that we can both get outside more or play on the long line out on the grass during those times. Jimmy and I enjoy cooking a lot so we'll try out new recipes in the evenings too or watch a little TV (right now we are getting into the Outlanders series). That pretty much sums up most weekdays.    Our weekends are pretty relaxed. I try to stay in town for most weekends to ride and take care of my horse, Stetson. I usually go to the barn for 2-3 hours on Saturdays and/or Sundays and occasional weekday evenings. Jimmy goes for runs and we both like hiking and walking around new places. We moved to New York from California and have been exploring our new environment with little day trips to see the lakes or walk around Rochester. I also enjoy quiet time at home with a good book and Jimmy really likes watching sports games. We live in a second-floor apartment in West Henrietta, NY where we have lots of walking trails and dog-friendly neighbors. Dogs are allowed in the apartment village here, but we do not have our own yet. We don't have children yet either and probably won't have one soon, but will keep our GEB region representatives posted if that changes at any point (I'm just trying to be completely honest about our lifestyle and future life plans). Our lifestyle is pretty relaxed overall.    Because we have family in North Carolina and California we do travel to see them occasionally, especially for Christmas and sometime in the summer. We have already bought plane tickets for this Christmas coming up to go to California so likely we would not be able to take a young puppy with us that soon and should start training sometime in January, 2015. Anything past that though, we can work closely with other raisers to time puppy swaps, plan ahead with our region's puppy sitters, or go on a road trip to the GEB North Carolina region with an older puppy. Jimmy and I occasionally travel for conferences too, but these are usually at different times from each other. For the most part, our travels and schedules are pretty flexible and we just try to plan things in advance as much as possible. Traveling is one area that I thought it would be important to discuss though in terms of making sure we find the right volunteer opportunity. While my preference is to be a puppy raiser, I am happy to volunteer in whatever capacity makes the most sense for the puppies' and GEB's needs.     Not quite a novel, but I hope that gives you an idea of our routines and general lifestyle."
80, ,0,0,Monroe,,,,09/12/15,"I am a freshman in high school. I leave for school at 6:30 and getup at 5:45. My mom, who is also trained, leaves the house between 8:00 and 8:15 on weekday mornings.  I get home from school at 2:30.  My mom can come home on her lunch break or planning period from her teaching job to let a dog out to get busy. Then I will do my homework. later in the evening will either have hockey practice of a Boy scout meeting. Hockey is usually 2 hours 3 times a week. My boy scout troop 273 meets 7:00-8:30 on Tuesdays and will sometimes camp on the weekend. We have more time during school vacations.  I think you have a lot of information from my mother about our house and cottage.  If you need more information let me know. I am very excited to help with the Guiding Eyes Program."
81, ,0,0,Dutchess,,,,09/10/15,ruyrur  test
82, ,0,0,Bay,,,,08/31/15,"I live in a friendly community with many neighbors that have kids. I live with my husband and 2 adult children they. I am at home or doing errands mostly. I do a lot of gardening and walking. I go to the for about 2 hours daily. I have a 15 year old black lab named Molly. We do go away for 1 week at thanksgiving, in February and in the summer. My sister in law is getting a pup in 2 weeks which I will be helping with.  I am completing a large construction project at my house and hope to get a pup next spring. "
85, ,0,0,Bay,,,,08/23/15,"A typical week day would include me getting up early for work around 6/6:30 AM to go for a run or some sort of workout. I am currently training for a 10K so my workouts are fairly regimented. Then I would start getting ready for work. My workplace is pretty lenient and would allow me to take in my puppy to work a couple days a week. This way I could walk the dog around in the afternoon and every couple of hours when it if first a pup. I work in Downtown Baltimore, near the harbor east section so it would be a very nice area to walk the dog around. On days that I cannot bring the pup into the office I know my mom would be able to take him/her. She works in a hospital office and this is a much quieter and low key place. My typical hours are 9-6 PM so I would come home after work and immediately work with the dog for a little before going to bed around 10 PM.     A typical weekend is usually spent outside with my family. We are constantly working on the house, running errands, or cleaning. So as a puppy this would provide a day full of activities for the puppy to be exposed to and part of. "
87, ,0,0,Delmarva,,,,08/19/15,"My husband usually wakes up around 6:50 am and I get up at 7 am.  We usually go to bed around 11 pm or later.  Both of our schedules vary day by day.  I go to a Quaker service for one hour on some Sundays, and oc. do other events with them.  My husband works from home but sometimes he could be gone half a day to a day to work in court or meet with clients on weekdays.  He is on call 10 days a month for four hours in the morning but usually will not get called in during that time.  The days vary he is on call during the month and can be week-day or week-end.  I volunteer on a ship as crew during the warmer months of weather.  I can choose how much I volunteer, typically it will be one to three times a week.  Saturdays are more regular days for me to volunteer, though charters can be during week and I could do up to a full day but most of the time it half day or less.   We do get out into the community to do errands every day. I tend to go to the gym 4 to 5 days a week, usually about an hour.  My husband goes to the gym about 1/2 hour day several times a week.  We both go for walks on the rails to trails or around town from our home for around 1/2 hour to 1 1/2 hours several times a week, although we are less likely to in the winter. We live in an apartment building that is more like a condo or townhouse.  There are a total of 8 living spaces in our unit however, only wall/ceiling spaces connecting to our place is one person below us and one that is sharing the wall to our living space and another that on the other-side to the wall with our bedroom.   There are no halls, we have direct private entry from the outside and live on the second floor with a porch that we grow organic vegetables in pots in. There are many houses with units spread on the land. There are a lot of trees and green space outside that we share with neighbors and we have the rails to trails behind our complex.  No fences are outside and there are some neighbors who have a small dog which I see being walked on a leash.  "
89, ,0,0,Delmarva,,,,08/18/15,"Retired.  Live in single level townhouse.  Go to bed 10:30-11:00; rise 7-7:30 depending on schedule for day.  Make coffee, read newspaper, work puzzles, get breakfast, shower, get dressed.  Days activities determine how fast I move.  Mon & Wed 09:00 yoga.  Bridge Mon 12:30-3:30/4:00, Tues 10:00-1:00 and every first & third Friday 1230-3:00.  Go out to breakfast Fri/Sat 08:30-10:00, followed by Farmers Mkt on summer Saturdays and any other shopping I need to do.  Sunday Church 10:00-11:30 followed by coffee with friends (11:30-12:20/1:00.  The remainder of my time is pretty flexible.  "
91, ,0,0,North Carolina,,,,08/17/15,"I am a kindergarten teacher.  Typical work day is 7-2:30.  We have a fenced in area with a boxer/lab and a shephard/lab who are 3 years old.  That is separate from the backyard which is also fenced and has a pool.  We have a college girl who is willing to let dog out during the day since puppies can't last til 2:30 and my husband leaves by 8AM. Weeks are typically hanging out, going to my daughter's band events, or my son's lacrosse games if in season.  We love to watch football!  Next summer we will probably be going to a family reunion in Canada for 10 days."
92, ,0,0,North Carolina,,,,08/17/15,"I go to school Monday through Friday, with no schedule for the weekend. I live in a house with an enclosed yard with two dogs who are three years old. I am currently working as a lifeguard. My mom is a teacher and my dad works for a security company. This lifestyle is not planning on changing. I don't have any younger siblings."
93, ,0,0,Southern CT,,,,08/15/15,"we live in a house in a small town and quiet small neighborhood, the streets near  our house are perfect for dog walking because they are never very busy. so I will work walking the puppy in to my daily routine easily. I am a student so I will be at school during the day weekdays but my school will allow the puppy to come to school with me some days of the week and i also take extra classes online when I Get home from school and key club. then on the weekends i usually hang out with my friends or go visit my family, things the puppy will be welcome to join in on so ill take the puppy with me whenever i can, pretty much wherever i go on the weekend. My mom works 4 days a week, so she will be home with the puppy every Thursday while I am at school and my dad works very locally and has a flexible schedule so he will be able to stop home and check on and let the puppy out while I am at school. I currently have 2 pet dogs one black lab ( witch is why we are hoping to get a yellow lab as the guide dog) and one mixed dog, so my family is used to having dogs around. so theirs nothing too specific that we need the dog to be just That the puppy is people friendly because we plan to have him around people a lot. so that is pretty much it."
94, ,0,0,North Carolina,,,,08/13/15,"My wife, Debbie, is very recently retired and I am semi-retired. Other than some occasional travel and/or errands, we are generally at home. We have had two dogs in our home before, so we are familiar with the general requirements. Of course, raising one of these pups will be that but on steroids.    We live in a small lakefront community on HighRock Lake. There are about a dozen other homes, most of which contain at least one dog. There's plenty of play area, not much sidewalk, an enclosed pool and tennis court. Our yard is not fenced in, but we have other close-by areas for that.    We are both quite active and in good health, so no worries there.    We would be looking to start this adventure toward the end of this year.    Joel and Debbie Scott  704-210-8630    PS: Sorry that I couldn't answer the vet questions."
95, ,0,0,Delmarva,,,,08/03/15,"We are a retired couple, in our upper seventies, with varied interests and hobbies.  We enjoy spending time with family and friends and lead full lives.  Our schedules are flexible; if one has an activity, the other could arrange to be home.  We have some common activities, weekly, where we are out of the house for for two to three hours at a time.    Except for paid-in-advance vacation trips and family emergencies, we are available.  We prefer a smaller female pup or less than 6 months old male pup due to an older male might be too strong for us to handle. "
99, ,0,0,Ohio,,,,07/13/15,"I live with my mom, dad and little sister. My older sister and her husband and their two young sons live about five minutes drive away. One of my other older brothers is in college and the other lives about ten minutes drive away with his wife. I am a sixteen year old and attend Beaumont School in Cleveland Heights. i run track and cross country and i horseback ride. I live in a quiet neighborhood with a fairly large, unfenced yard. I have access to Lakewood park about a mile away and a beach about half a mile away. My house has four floors and is roomy. We have one other dog. She is female and about four years old. She is a rescue and is very sweet, but very excitable. she hasn't been desensitized to dogs, although i believe she will take her time and become used to and welcome a new puppy into our home. The first few weeks may be tough for her, but she is very smart and loves new things and experiences. My typical summer day consists of about 3-5 hours of work each day as a lifeguard, but other than that i am free and ready to take care of a puppy. I will soon begin cross country practice, taking another hour or two out of my day but my little sister should be home all day for the most part. When school begins my mom will take off work the first few weeks to be with the puppy, if we get one. I am trying to be involved in this project for my junior service project and think this will be an amazing opportunity for me."
100, ,0,0,Ohio,,,,07/12/15,"I am interested in the puppy sitter role at this time. I am a stay at home/work from home mom to three kids (twins almost 7 and a 4 year old). I am in and out throughout the day going to appointments and various adventures with the kids. It would not be an issue to ensure that a puppy was never left for more than three hours. We go on walks daily and I would be happy to walk a dog at least twice daily. We live in 2 story almost 2,000 square foot home in a quiet suburban neighborhood with a large unfenced yard.  We do not have any other pets at this time.   * I did not fill in the vet information because I am assuming that I would be taking the dog to thier established vet in the event of any issues that might occur while I am watching them. "
102, ,0,0,Ohio,,,,07/06/15,"    I am a retired RN and I own a home in Massillon Ohio where I have live for six years.  I am an animal lover, and I cannot remember a time in my life when I did not have at least one pet.  I am a graduate of the Animal Behavior College and have trained several dogs in our area, including my own.  My last chow chow, Sutcha GoodGirl, was welcome wherever I went.  I took her everywhere.  She went to stores, restaurants, and even to church.  The people in the church were very impressed with how obedient she was when all I did was point to the pew and she would move over and get under it. My husband and I tried to go on a one day road trip once a week and she always went with us. I plan on doing the same with my future guide dog.  We will go on picnics and go to our local park to feed the ducks and geese.  I know she will be welcome in our grocery stores, restaurants, and, of course church.  She will go with me every place I go.  I have a two year old granddaughter who will love her, and she will play with her when she can. I am not used to my life without a dog in my life and I am looking forward to raising and training a new puppy to become a productive member of society to help a vision Impaired person have the independence he or she deserves.     "
104, ,0,0,Ohio,,,,07/05/15,"I have to wait until the fall before getting a puppy because I was asked to take a full-time assignment for 8 weeks, when normally I work part-time. I am a Children's Librarian and am scheduled to work 16 hours a week. To support myself, I take sub jobs through the library which are usually 4-hr. shifts. Depending on the week, I work 8 hrs. on either a Saturday or Friday. Currently, my schedule is Tuesday mornings, 9-1, Thursday evenings, 5-9, and 8 hrs. on either Friday or Saturday, totaling 16 hrs. In the fall, I will be switching to Wednesday evenings, which works out for the weekly puppy classes in Berea. As far as my job goes, I don't know yet whether a puppy would be welcome because I do story time and programs. I will find out, though. The Friday and Saturdays worry me the most, but I plan to hire a co-worker to come let the puppy out halfway through the day. However, if allowed, perhaps I can bring the puppy for part of the day on a Friday or Saturday.    When I went to the first mtg., the speaker said we were supposed to have the puppy fit into our schedule, not the other way around. This is vastly different than what I'm used to. I've always rearranged my schedule around my dogs and other family members, so it will be a good learning opportunity for me. I also read on the site that adult dogs sleep 13 hrs. a day. That would alleviate my guilt somewhat from leaving the puppy and doing other things.  I think this program would be good for me as well as the puppy because I need to see the puppy as a worker to be trained, not as one of my furry children. I probably need the discipline as much as the puppy does!    I live alone in a ranch-style house, and both my front and backyard are fully fenced in. Before my last dog died, I had a guy come to scoop the poop, and I plan to continue with that. I am hoping to borrow a crate from my daughter so that I will have 2 crates for the puppy. I would like to have one in the bedroom that doesn't have to be moved around. My vet and her staff are very kind and loving, and I've always felt very comfortable taking my dogs to them.    My dog, Penny, just died in May, and although I miss her, I realize that it was her time. The vet came to my house to euthanize her. This happened for her sister dog as well, last January. I felt that even though it was extremely expensive, that my dogs deserved to die at home rather than suffer the anxiety of going to the vet at this stage. I love my dogs.     What else? I would prefer NOT to have a German Shepherd. I can deal if that's the only option available, though.    I'm in relatively good health, although I do take some medication. I live in a suburb of Cleveland, and the puppy will have room to run in my yard. My daughter has her own dog who visits, but I plan to hold off on the puppy and Holly meeting until the puppy is settled. I worry  that Holly will teach the puppy bad habits, even though I will be hyper vigilant about training.    My biggest fear is my failure on behalf of the puppy and the program. It is such a worthwhile endeavor, it worries me that I might mess up. However, I have been doing extensive research and as long as I have guidance, it should be okay. Basically, I have to relearn how to raise a dog in the correct way without spoiling it or treating it like one of my children.    I will be sad to see the puppy go, but I also know that it is for a wonderful reason. I have a great need to help others, and that's why I became a librarian because it's the very nature of the job. I have also volunteered at hospice, been a board member of Angel House, volunteered at the store of the animal shelter, been a Girl Scout troop leader, and a PTA mom. Because this opportunity is one where I am helping someone I may never even meet, I'm glad to let go of the puppy because it means enriching someone's life.    I'm not sure what else to tell you, and this is all free flow writing, so I hope it makes sense. I can't think of anything else dog-related, so just know that I love dogs and love to help. Because I live in the town where the classes are being held, it's also very convenient.    Just thought of something--each week, we are sent a flyer with coupons and ads from local businesses. I usually throw it in the recycle bin without even opening it. Well, one day as I was about to throw it away, the wind blew it open to the exact page for Guiding Eyes for the Blind. The tagline read something like, ""If you love dogs..."" and I said, ""Uh oh"" to myself because I had a funny feeling. I thought that it probably wouldn't work out for me because I don't like to travel all over the place, but I went to the website anyway just to check, I learned that the classes were in the same city in which I lived! Well, I figured this was a sign, but then learned that the classes are held on Thursday nights when I work. Then I remembered that my schedule was switching to Wednesday nights, thereby freeing up Thursday nights for puppy classes. I feel as though I'm meant to do this, so I will give it my all.    You did say ""write a novel,"" so there you have it.    Namaste,  Lisa Wurch"
105, ,0,0,Ohio,,,,07/04/15,"My day typically consist of waking up around 5:30am; shower; get dressed; eat breakfast and leave for work around 7:15am. My work schedule is flexible due to me being part time. I usually have to be a work from (8am-1pm) or (9am-2pm); or some days from (1pm-5pm). I have gotten special permission from my boss to bring the puppy to work. After work I come home get dinner ready; wash a load of clothes, check my email, watch the news. (Winter) In the summer i usualy walk about 3 miles three days a week. I live in a house with a surround fence. I have a bad coccyx which prevents me from sitting for a long period of time. But most important I will love and take good care of my puppy. I normally visit the library occasionally in the evenings. I'm considering sitting first due to several planned trips for the rest of the year.  I would like to receive a Shepard male puppy because all my dogs that I have raised were male Shepard's."
108, ,0,0,Ohio,,,,06/30/15,"We get around 5am to get ready for school and work. My bus comes around 7am and my mom leaves for work around 7:30am and can come home to let the puppy out as needed. I get home from school at 3pm and my mom gets home between 6:30 and 7pm. On Tuesday my mom gets home about 3:30 and I have to go to dance from 6pm to 7:45pm but my mom will be home with the puppy.  On Wednesdays my mom doesn't always work, when she does it's between 9am and 2pm. We have a volunteer shift at Rescue Village, which is an animal shelter, from 3 to 5. Thursdays and Fridays are the same as Mondays. Saturdays and Sundays I'm free to be with the puppy my mom works some on weekends."
109, ,0,0,Catoctin,,,,06/28/15,"The pup will live with my husband (72) & myself (69).  We live in the country (26 acres of trees & open space + a creek) and have 3 cats (1 inside age 2 & 2 outside age 5).  We also have a blind 15 yr old Australian Shepherd/Red Healer mix who lives in the barn near the house.  He is docile & good with children & other pets.     The pup will most likely follow my schedule more than my husband’s schedule but we both will be working with the pup, of course.   My Schedule:   7am up & walk 30-45 min with the neighbor dog (not at first with the pup, of course)  I also pet & feed his 5 kitties.  Mon Wed Fri I play tennis leaving house 7:45 returning 9:15.  Shower & work on the computer a bit before going to work.  I own & run an art gallery so I hope to take the pup with me as much as possible.  Work in the gallery until 4pm   This is often not until 4pm-- in the winter especially.   I work Mon –Sat & am off on Sun.  4-5  errands  5-5:45  walk  6-7  fix & eat dinner     My husband’s schedule:  6am up & goes to coffee with friends Mon-Fri   When we have the pup, he will go later to coffee so he can let pup out, feed, & get pup busy again.  8:30 home for the morning.  He works at home.  11:30 -1 out to lunch or run errands  1-5 works at home  OR plays golf or tennis     We go out to dinner 2-3x weekly.  We also meet friends for breakfast every Sat.    We also have other activities:  I have a book club 1x monthly, attend church Sun am & church meeting 1x monthly @ 4-pm on Sunday as well as Stephen Ministry 2x monthly 7-9pm.    We have 3 sons ---2 of whom are married & live in Boston & Portland OR so I visit them about 3x /year  Our other son lives in Harrisburg & sometimes on Sun we go to Harrisburg in the evening to have dinner with him.  My husband does not go on the trips to Boston & Portland, but  we both go on a winter vacation for 10-12 days.    We are eager to work with Guiding Eyes & think it is doing such great things with their pups!   "
110, ,0,0,Northern CT,,,,06/24/15,"I think I will find it easy to work a puppy into my lifestyle while I am out of school for the next two months. I am usually home during the day, as I babysit at in the afternoon and evening a few nights a week. During the day, I am able to be around the house or take the pup out for socialization opportunities. I typically go for a jog five to six times a week which I can easily turn into or do in addition to walking the pup every day. When I do return to school, I plan on continuing to sit. I have volunteered with the region there (Fingerlakes) for the past year and know I will be able to work puppy classes and sitting into my schedule there."
111, ,0,0,Dutchess,,,,06/23/15,See Pamela Mitchell's information for description of household and schedule.
112, ,0,0,Dutchess,,,,06/22/15,"I work from my home, so I rarely need to be away from the house for more than 4 hours.  I am up between 6-7am most mornings (including weekends).  I normally don't begin working until 8am, so I have time to attend to other things (like walks and training) before work begins.  I work at my kitchen table (and will need to work out some puppy-proofing for my computer cables).  I am usually able to take short breaks of 5-10 minutes every hour, and longer breaks (15 min) every 2-3 hours.  My 17-year old daughter stays in my home 3-4 days per week, and will be involved with training and interacting with the puppy.  Neither of us have any physical limitations.  We have two cats in the home - one is not afraid of dogs, and one is very afraid of everything.  In general, they just avoid dog contact.    We have a large home with a lot of open space for playing and training.  We have a very large yard with a big, fenced area.  There are a lot of natural residents in the yard - bunnies, squirrels, dear and groundhogs.  Our neighbors homes are a fair distance away, but they have dogs who we can hear barking, but cannot see.  People walk their dogs regularly in the neighborhood - we rarely have issues with loose dogs.  I anticipate that I would take the puppy for on-leash walks outside of the yard as appropriate.  There is also a large field with paths nearby.  I live within 5 minutes of at least 5 strip malls from small to large size, and varying levels of ""busyness"".  There are also sidewalks around the YMCA where I exercise where we could walk and have light to moderate interaction.    I work out at the local Y almost daily, and if my daughter isn't home, I would leave the pup crated for about 90 minutes while I'm gone.  On the weekends I am usually running errands, going to visit friends or participating in activities that would be no more than 2-3 hours in length.  I do anticipate that I will have 2-3 long weekends away during the year, and would be looking for a puppy sitter from time to time."
113, ,0,0,Dutchess,,,,06/16/15,"I am a teacher so my schedule is quite flexible. I get out of work fairly early, have multiple long vacation breaks, and have the summers off. My partner works at Guiding Eyes and is able to bring the puppy to work with her until I'm off for the summer. We have a large fenced in yard and two sweet female dogs (age 6 and 8) that are great teachers to other dogs. We also sit GEB broods and studs so the puppy will get a lot of dog exposure. :)"
114, ,0,0,Westchester,,,,06/15/15,"We live in a 35 homes community that very close.  I am an Computer Technician for the Somers Central Schools District, which is about 10 mins from my house.  My daily hour is 8-3:30pm and I only work for 9 months or when students are in schools.    I am very flexible with my hours, I can drive home to have lunch.      Raising a pup is an excellence opportunity for us to adopt a dog in the future.  "
115, ,0,0,Dutchess,,,,06/15/15,I work from home for a software company. Generally my hours are 630-330 with an hour for lunch. I am a morning person so have no issue with getting the pup up and fed and out for some exercise before my work day starts.  My husband also works in the computer field  in an out of the house and can be a bit more flexible with his hours. We have two labs from the GEB. They are both girls and are wonderful friends. I normally walk them after work for an hour or so with longer outings on the weekends.    We live in CT three seasons and on Cape Cod during the summer. Both houses have fenced in back yards for the dogs. During the winter the dogs do a lot of hiking through the woods on the weekends. We live in SHerman so there is a ton of land to hike and explore. During the summer the dogs swim almost daily. Oreo in particular is a huge swimmer and also loves the boat. Baby Ruth prefers land so most days they go for a walk and a swim.  We have two children. Jillian has graduated college and is working in Boston. Zachary will be a junior in college this year.  We love dogs and think now that the kids are older it would be the perfect time to raise a puppy.  I hope we get to!  
116, ,0,0,Westchester,,,,06/15/15,"I am have three wonderful boys from 15 to 10 years old and a stay home mom.  My typical day is cook three meals a day, clean, and drive my kids to after school activities.  I am enjoying watching my two younger kids playing baseballs.  We live in a very nice neighborhood.    My kids have been asking me to adopt a dog for awhile.  After my high school kid told me this program, I am looking forward to adopt a puppy for a year.  It is excellent fit for me and my family.  My husband have experience with dog, but not me.  I am willing take on new challenge.  I am looking forward a new puppy with my kids."
118, ,0,0,Westchester,,,,06/15/15,"Home - Condo       I live in a condo so I would like to puppy sit a mature pup (say 3 months on ?) that is advanced in his skils, behaviors and manners in respect for my fellow neighbors and residents.  I tried socialization but when left alone the barking disturbed my neighbors.         I live on the 4th floor and enjoy taking the stairs down and up but we do have elevators....so pup would get exercise and stair practice       We have designated dog areas for the dogs so in respecting that rule it would be important for the pup to have all their shots.    Guiding Eyes       I have been involved with GE since 2006, it is close to my heart as it was my Husband Jim who just died March 4th.  I attend the Monthly Graduations and take care of the puppies with G-Lee.  The November granduation will be in Jim's memory and falls on his birthday...so needless to say it would be wonderful to have a pup to sit since friends are coming to the Graduation and then to our place for cake and coffee.....    Work - Retired but Working       I work for 5 doctors but go into their offices on Thursdays in the morning to Mt. Kisco and in the afternoon to Pleasantville.  Both doctors have approved my having the pup with me....so other than the usual things of grocery shopping, earrards, dinner or maybe a movie the pup would be with me.  I do work from home for the doctors doing their collections and billings the other days as needed so I would be with the pup.    Work Out - In Building       I try to work out in our Fitness Rooms and as long as the Association does not have an issue with the pup being with me it is ok to have the pup with me?         Currently I am not invovled with a lot of things trying to adjust to the loss of Jim....so I have the time to deveote to a pup and would, of course, make the pup part of my life when at some point I re-engage more with life and friends.      I like to walk and walking around our development a few times would give the pup exercise and exposure to people and experiences.....    Any other information or questions you have please feel free to ask me.....    Looking forward to the next class....    Pamela  PS Lots of information to learn and take in on what, how, when, etc with a pup - hope I passed the test.         "
119, ,0,0,Orange County,,,,06/15/15,"I am a retired Nurse and my typical day is usually a morning walk(2 miles), exercising(4x a week), usual house chores cooking,running errands and cleaning. I am learning to quilt and go to class about twice a month and belong to a book club which meets every other month in the evening and enjoy basic knitting in the winter. I enjoy socializing with friends for dinner or my children on the weekends. My husband and I enjoy taking dancing classes and cooking classes when available. We have 4 adult children, 1married,1engaged and no grand children as of yet.    "
120, ,0,0,Bay,,,,06/15/15,"Both of us have a ever-changing weekly schedule- Matt works 4-5 days a week, while Erin has sporadic concerts and rehearsals. Regardless of what we have in a day, mornings are always open for at least one of us. We wake up, make breakfast, and usually have some extra time before we need to do anything (errands, rehearsals, catering, etc). This gives us a lot of time to be able to take care of the dog's needs to set him up for a good day. Nights are always open for Matt once he is home from work, and Erin would either teach from home or have to leave for a concert, leaving the dog with Matt, or even bringing the dog along!    Sometimes we have a weekend or a few days during the week that are completely insane for us. Our plan to handle this with a dog is to get help from Erin's mom and stepfather, who are GEB sitters and are willing to get their certifications renewed in order to help us out.    Although we don't have a set schedule all the time, we are aware that we need to coordinate so that the dog is never left alone for too long. This won't be difficult for us given the parameters of our jobs, which often involve gigs that are only 2-3 hours at a time and allow us to go home frequently.    We are getting married in May 2016, and may need to get a sitter for a couple weeks!"
124, ,0,0,Westchester,,,,06/14/15,"I live in a house with a fenced-in backyard. I have two Border Collies (7 and 10 years old). During the summer, I work locally at a day camp. My hours are from 8:30am-4:30pm. The last week in August I will be returning to school for my senior year at Manhattanville in Purchase, NY. I am a commuter. My schedule for the fall semester is mostly afternoon classes with Mondays and Fridays off. For the spring semester, I will be student teaching in an elementary school where my hours will be from 8am-3:30pm (approx.). My weekend schedules vary. "
125, ,0,0,Westchester,,,,06/14/15,"During the summer, I work from 8:30am to 5:30pm. At home, we have two border collies, one 11-year old and one 8-year old, both of whom possess high-energy personalities and love to have fun. It is most desirable to have a male dog as a female in heat causes chaos in the house.  Also a black lab would be preferable as the main cars have a black interior and, because we take care of two border collies, we are well prepared to deal with black hair rather than a light variation. During the weekends we often stay home or take walks at the local park."
